,Max Velocity,Avg Velocity,Avg Altitude Drop
770,85.87584,60.88,478369.41
771,84.0702,58.17,478989.86
772,85.69516999999999,60.61,479610.32
773,81.93999000000001,54.85,480230.77
774,82.37536999999999,55.54,480851.22
775,79.08655999999999,50.08,481471.68
776,81.43054000000001,54.02,482092.13
777,80.64471999999999,52.74,482712.58
778,78.81273,49.6,483333.04
779,78.62366999999999,49.27,483953.49
780,74.90511,41.89,484573.94
781,92.21695,69.82,485194.39
782,79.25015,50.37,485814.85
783,92.62254,70.37,486435.3
784,87.27438000000001,62.92,487055.75
785,88.54074,64.73,487676.21
786,97.19218000000001,76.41,488296.66
787,78.74634,49.49,488917.11
788,84.86983000000001,59.38,489537.57
789,74.85585999999999,41.78,490158.02
790,83.37608,57.1,490778.47
791,86.01965,61.09,491398.93
792,90.33559,67.24,492019.38
793,92.53645,70.25,492639.83
794,87.60233000000001,63.39,493260.29
795,91.40285,68.71,493880.74
796,93.3643,71.37,494501.19
797,88.37435,64.49,495121.65
798,89.17251999999999,65.62,495742.1
799,85.9244,60.95,496362.55
800,79.63198,51.03,496983.01
801,89.39702,65.94,497603.46
802,78.17657,48.46,498223.91
803,88.17461,64.21,498844.36
804,81.88475,54.76,499464.82
805,88.74998000000001,65.03,500085.27
806,73.69881,38.76,500705.72
807,93.01685,70.9,501326.18
808,97.05453,76.23,501946.63
809,92.39441,70.06,502567.08
810,76.29478,44.87,503187.54
811,73.67036999999999,38.67,503807.99
812,91.03481,68.21,504428.44
813,74.07145,39.83,505048.9
814,79.14574,50.19,505669.35
815,96.30703000000001,75.26,506289.8
816,76.39635,45.08,506910.26
817,92.55568000000001,70.28,507530.71
818,89.81571,66.52,508151.16
819,79.35854,50.56,508771.62
820,88.74863,65.02,509392.07
821,78.93015,49.81,510012.52
822,82.8117,56.23,510632.98
823,82.37358,55.54,511253.43
824,74.22398000000001,40.24,511873.88
825,73.93411,39.46,512494.33
826,89.21992,65.69,513114.79
827,88.11205,64.12,513735.24
828,78.48451999999999,49.02,514355.69
829,80.35365,52.25,514976.15
830,79.95691,51.58,515596.6
831,86.57861,61.91,516217.05
832,93.18027,71.12,516837.51
833,87.03226,62.57,517457.96
834,74.78535,41.62,518078.41
835,83.07093,56.63,518698.87
836,85.18514,59.85,519319.32
837,92.63056,70.38,519939.77
838,79.77580999999999,51.27,520560.23
839,75.16897,42.49,521180.68
840,85.38410999999999,60.15,521801.13
841,82.52246,55.77,522421.59
842,90.88606,68.0,523042.04
843,81.80606999999999,54.63,523662.49
844,80.63249,52.72,524282.95
845,82.19115,55.25,524903.4
846,99.25516999999999,79.06,525523.85
847,84.92784,59.47,526144.31
848,88.92889,65.28,526764.76
849,80.66348,52.77,527385.21
850,84.68069,59.1,528005.66
851,80.10846,51.84,528626.12
852,81.13802,53.55,529246.57
853,76.132,44.54,529867.02
854,75.47991,43.18,530487.48
855,96.93224000000001,76.07,531107.93
856,76.58955999999999,45.46,531728.38
857,77.88214,47.93,532348.84
858,84.24016999999999,58.43,532969.29
859,80.06534,51.77,533589.74
860,89.76075,66.44,534210.2
861,77.1869,46.62,534830.65
862,81.23886999999999,53.71,535451.1
863,78.69575,49.4,536071.56
864,74.87801,41.83,536692.01
865,87.77605,63.64,537312.46
866,94.23895,72.53,537932.92
867,79.57648,50.93,538553.37
868,76.27219000000001,44.83,539173.82
869,74.7047,41.43,539794.28
870,96.71974,75.79,540414.73
871,74.66213,41.32,541035.18
872,87.51786,63.27,541655.63
873,81.66769000000001,54.41,542276.09
874,88.18406999999999,64.22,542896.54
875,86.92793,62.42,543516.99
876,89.37895,65.91,544137.45
877,101.0228,81.3,544757.9
878,87.46465,63.19,545378.35
879,86.43861,61.7,545998.81
880,82.7473,56.12,546619.26
881,81.49883,54.13,547239.71
882,86.72305,62.12,547860.17
883,76.50253000000001,45.29,548480.62
884,93.2297,71.19,549101.07
885,87.402,63.1,549721.53
886,91.24653,68.5,550341.98
887,95.56664,74.29,550962.43
888,79.89461,51.48,551582.89
889,82.93443,56.42,552203.34
890,91.4342,68.75,552823.79
891,77.98376999999999,48.11,553444.25
892,85.76588000000001,60.72,554064.7
893,90.94886,68.09,554685.15
894,99.57996,79.47,555305.61
895,87.34926999999999,63.03,555926.06
896,87.14442,62.73,556546.51
897,89.92766999999999,66.68,557166.96
898,76.84105,45.96,557787.42
899,89.31349,65.82,558407.87
900,95.92121999999999,74.75,559028.32
901,87.71405,63.55,559648.78
902,76.42965,45.15,560269.23
903,75.18856,42.54,560889.68
904,81.78782,54.6,561510.14
905,89.6735,66.32,562130.59
906,82.23763000000001,55.32,562751.04
907,75.28596,42.75,563371.5
908,87.67376999999999,63.49,563991.95
909,90.56354,67.56,564612.4
910,78.69189,49.39,565232.86
911,78.58423,49.2,565853.31
912,80.89673,53.15,566473.76
913,84.75674000000001,59.21,567094.22
914,78.03385,48.2,567714.67
915,88.62051,64.84,568335.12
916,95.42894,74.11,568955.58
917,79.41004000000001,50.65,569576.03
918,75.08839,42.31,570196.48
919,87.19929,62.81,570816.93
920,78.6357,49.29,571437.39
921,91.03639,68.21,572057.84
922,74.68652,41.38,572678.29
923,80.88753,53.14,573298.75
924,91.87432,69.35,573919.2
925,92.52656999999999,70.24,574539.65
926,84.32839,58.56,575160.11
927,75.37496,42.95,575780.56
928,78.86623,49.7,576401.01
929,80.68284,52.8,577021.47
930,81.48549,54.11,577641.92
931,74.49093,40.91,578262.37
932,77.40345,47.03,578882.83
933,81.91438000000001,54.8,579503.28
934,78.8843,49.73,580123.73
935,91.04309,68.22,580744.19
936,94.33418,72.66,581364.64
937,90.57366,67.57,581985.09
938,91.37236999999999,68.67,582605.55
939,84.76505,59.22,583226.0
940,95.16566,73.76,583846.45
941,97.09425,76.28,584466.9
942,89.04057,65.43,585087.36
943,88.15791999999999,64.19,585707.81
944,88.30445999999999,64.39,586328.26
945,87.10136,62.67,586948.72
946,89.97391,66.74,587569.17
947,74.7154,41.45,588189.62
948,90.6508,67.68,588810.08
949,78.79239,49.57,589430.53
950,94.42546,72.78,590050.98
951,86.84258,62.29,590671.44
952,97.38975,76.66,591291.89
953,82.4955,55.73,591912.34
954,80.95824,53.25,592532.8
955,82.21234,55.28,593153.25
956,76.05726999999999,44.39,593773.7
957,79.49656999999999,50.8,594394.16
958,98.39083000000001,77.95,595014.61
959,80.03471,51.71,595635.06
960,80.06773000000001,51.77,596255.52
961,86.42957,61.69,596875.97
962,94.38423,72.73,597496.42
963,76.51011,45.31,598116.88
964,78.09674,48.32,598737.33
965,76.82786999999999,45.93,599357.78
966,88.03996,64.02,599978.23
967,79.44183000000001,50.7,600598.69
968,92.31039,69.95,601219.14
969,84.52622,58.86,601839.59
970,84.7718,59.23,602460.05
971,86.99651,62.52,603080.5
972,87.6992,63.53,603700.95
973,82.12299999999999,55.14,604321.41
974,81.28222,53.78,604941.86
975,92.99913000000001,70.88,605562.31
976,85.97493,61.02,606182.77
977,76.99093,46.25,606803.22
978,86.71781,62.11,607423.67
979,76.71531999999999,45.71,608044.13
980,88.99006,65.36,608664.58
981,82.67837,56.02,609285.03
982,87.22961,62.85,609905.49
983,90.41436999999999,67.35,610525.94
984,88.28145,64.36,611146.39
985,80.85161,53.08,611766.85
986,91.24436,68.49,612387.3
987,78.93327,49.82,613007.75
988,79.09748,50.1,613628.2
989,79.7212,51.18,614248.66
990,76.37039,45.03,614869.11
991,85.35594,60.11,615489.56
992,78.04372,48.22,616110.02
993,84.35088,58.6,616730.47
994,80.10624,51.83,617350.92
995,85.96213,61.01,617971.38
996,76.8863,46.05,618591.83
997,75.4555,43.12,619212.28
998,92.64475,70.4,619832.74
999,88.22892,64.29,620453.19
1000,87.331,63.0,621073.64
1001,74.57135,41.11,621694.1
1002,83.08643000000001,56.65,622314.55
1003,76.52972,45.35,622935.0
1004,77.30624,46.85,623555.46
1005,78.07615,48.28,624175.91
1006,76.02435,44.32,624796.36
1007,84.38792,58.65,625416.82
1008,74.92926999999999,41.95,626037.27
1009,81.59895,54.3,626657.72
1010,82.52141,55.77,627278.18
1011,89.63361,66.27,627898.63
1012,80.02879,51.7,628519.08
1013,96.21396999999999,75.13,629139.53
1014,82.44585,55.65,629759.99
1015,85.54706999999999,60.39,630380.44
1016,76.99514,46.26,631000.89
1017,78.58788,49.2,631621.35
1018,87.81284000000001,63.69,632241.8
1019,77.36358,46.96,632862.25
1020,79.87505,51.44,633482.71
1021,91.04236999999999,68.22,634103.16
1022,90.55125,67.54,634723.61
1023,77.53716999999999,47.29,635344.07
1024,82.54684,55.81,635964.52
1025,85.82092,60.8,636584.97
1026,79.6494,51.06,637205.43
1027,81.31524,53.84,637825.88
1028,73.96203,39.53,638446.33
1029,80.66824,52.77,639066.79
1030,87.84839000000001,63.74,639687.24
1031,83.62271,57.49,640307.69
1032,75.56322,43.35,640928.15
1033,75.69933,43.64,641548.6
1034,83.40279,57.15,642169.05
1035,74.0174,39.69,642789.5
1036,76.51279,45.31,643409.96
1037,89.04585,65.44,644030.41
1038,77.1923,46.63,644650.86
1039,86.2422,61.42,645271.32
1040,90.31783,67.22,645891.77
1041,85.90396,60.92,646512.22
1042,74.54666999999999,41.05,647132.68
1043,85.13436999999999,59.78,647753.13
1044,76.23845,44.76,648373.58
1045,85.77266,60.73,648994.04
1046,78.88691,49.73,649614.49
1047,89.5333,66.13,650234.94
1048,78.01321,48.17,650855.4
1049,88.71678,64.98,651475.85
1050,95.54373000000001,74.26,652096.3
1051,77.25191,46.75,652716.76
1052,87.42878,63.14,653337.21
1053,96.09934,74.98,653957.66
1054,76.55527,45.4,654578.12
1055,80.16615,51.94,655198.57
1056,82.71333,56.07,655819.02
1057,89.25568,65.74,656439.48
1058,82.19881,55.26,657059.93
1059,89.11795,65.54,657680.38
1060,92.15635999999999,69.74,658300.83
1061,77.70826,47.6,658921.29
1062,94.12054,72.38,659541.74
1063,76.22023,44.72,660162.19
1064,79.59867,50.97,660782.65
1065,81.44577,54.05,661403.1
1066,77.00098,46.27,662023.55
1067,86.42545,61.69,662644.01
1068,80.04525,51.73,663264.46
1069,81.12311,53.52,663884.91
1070,88.31095,64.4,664505.37
1071,82.17711,55.22,665125.82
1072,88.73744,65.01,665746.27
1073,96.18597,75.1,666366.73
1074,84.95727,59.51,666987.18
1075,82.81345,56.23,667607.63
1076,77.95943,48.07,668228.09
1077,87.15183,62.74,668848.54
1078,80.38316,52.3,669468.99
1079,80.67705,52.79,670089.45
1080,77.08909,46.44,670709.9
1081,85.13638,59.78,671330.35
1082,82.94168,56.43,671950.8
1083,81.72986,54.51,672571.26
1084,74.78275,41.61,673191.71
1085,88.90221,65.24,673812.16
1086,85.79986,60.77,674432.62
1087,82.47756,55.7,675053.07
1088,80.53471,52.55,675673.52
1089,77.29491999999999,46.83,676293.98
1090,76.0655,44.41,676914.43
1091,77.08371,46.43,677534.88
1092,93.96653,72.17,678155.34
1093,89.76595,66.45,678775.79
1094,73.79494,39.05,679396.24
1095,79.79826,51.31,680016.7
1096,75.70617,43.66,680637.15
1097,93.21115,71.16,681257.6
1098,85.61669,60.5,681878.06
1099,82.48051,55.7,682498.51
1100,89.76691,66.45,683118.96
1101,77.07274,46.41,683739.42
1102,94.56232,72.96,684359.87
1103,79.84074,51.38,684980.32
1104,73.81262,39.11,685600.77
1105,85.88167,60.89,686221.23
1106,81.20125999999999,53.65,686841.68
1107,78.97729,49.89,687462.13
1108,87.05601,62.6,688082.59
1109,75.74282,43.74,688703.04
1110,84.4503,58.75,689323.49
1111,81.66404,54.4,689943.95
1112,89.87651,66.6,690564.4
1113,76.6969,45.68,691184.85
1114,87.98857,63.94,691805.31
1115,84.75185,59.2,692425.76
1116,84.37218,58.63,693046.21
1117,85.66821999999999,60.57,693666.67
1118,75.75813000000001,43.77,694287.12
1119,85.22881,59.92,694907.57
1120,81.09326,53.47,695528.03
1121,94.06505,72.3,696148.48
1122,86.04881999999999,61.13,696768.93
1123,79.09328000000001,50.1,697389.39
1124,75.57552,43.38,698009.84
1125,80.16739,51.94,698630.29
1126,84.92795,59.47,699250.75
1127,90.49136,67.46,699871.2
1128,88.61835,64.84,700491.65
1129,96.94341,76.08,701112.1
1130,85.33328,60.07,701732.56
1131,95.39534,74.06,702353.01
1132,75.38179000000001,42.96,702973.46
1133,79.32644,50.5,703593.92
1134,84.50301,58.83,704214.37
1135,74.79774,41.65,704834.82
1136,73.93005,39.45,705455.28
1137,78.94714,49.84,706075.73
1138,86.69005,62.07,706696.18
1139,85.94141,60.98,707316.64
1140,83.45271,57.22,707937.09
1141,82.17943000000001,55.23,708557.54
1142,81.91733,54.81,709178.0
1143,84.27783000000001,58.49,709798.45
1144,100.1442,80.19,710418.9
1145,85.46582,60.27,711039.36
1146,91.59141,68.97,711659.81
1147,86.08574,61.19,712280.26
1148,79.69152,51.13,712900.72
1149,84.29723,58.52,713521.17
1150,90.08091999999999,66.89,714141.62
1151,96.50742,75.52,714762.07
1152,75.40284,43.01,715382.53
1153,97.92579,77.35,716002.98
1154,82.67146,56.01,716623.43
1155,76.50723,45.3,717243.89
1156,90.65893,67.69,717864.34
1157,79.27818,50.42,718484.79
1158,80.47545,52.45,719105.25
1159,76.16072,44.6,719725.7
1160,89.78474,66.48,720346.15
1161,77.37711,46.98,720966.61
1162,74.57185,41.11,721587.06
1163,77.12959000000001,46.51,722207.51
1164,88.72146,64.98,722827.97
1165,98.10984,77.59,723448.42
1166,91.1222,68.33,724068.87
1167,86.72745,62.13,724689.33
1168,88.14993,64.17,725309.78
1169,84.66808,59.08,725930.23
1170,83.38277,57.11,726550.69
1171,86.6099,61.96,727171.14
1172,86.10101,61.21,727791.59
1173,88.86435999999999,65.19,728412.05
1174,89.39528,65.93,729032.5
1175,92.57001,70.3,729652.95
1176,84.86905,59.38,730273.4
1177,89.7153,66.38,730893.86
1178,80.31855,52.19,731514.31
1179,84.26529000000001,58.47,732134.76
1180,90.84264,67.94,732755.22
1181,86.53674000000001,61.85,733375.67
1182,86.43193000000001,61.7,733996.12
1183,90.9708,68.12,734616.58
1184,77.7673,47.71,735237.03
1185,93.20313,71.15,735857.48
1186,87.04420999999999,62.59,736477.94
1187,84.14577,58.29,737098.39
1188,89.60985,66.23,737718.84
1189,83.87879000000001,57.88,738339.3
1190,79.23879000000001,50.35,738959.75
1191,87.1792,62.78,739580.2
1192,83.21582,56.86,740200.66
1193,75.3485,42.89,740821.11
1194,87.61341999999999,63.41,741441.56
1195,84.36568,58.62,742062.02
1196,81.44518000000001,54.05,742682.47
1197,95.03845,73.59,743302.92
1198,74.68509,41.38,743923.37
1199,73.56963,38.32,744543.83
1200,74.71875,41.46,745164.28
1201,83.71441999999999,57.63,745784.73
1202,97.17197,76.38,746405.19
1203,82.85736999999999,56.3,747025.64
1204,79.08406,50.08,747646.09
1205,78.21584,48.54,748266.55
1206,79.1552,50.2,748887.0
1207,88.04157,64.02,749507.45
1208,91.71727,69.14,750127.91
1209,86.98039,62.49,750748.36
1210,83.22731,56.87,751368.81
1211,76.34295999999999,44.97,751989.27
1212,85.15695,59.81,752609.72
1213,85.42239000000001,60.21,753230.17
1214,83.36133000000001,57.08,753850.63
1215,90.71526999999999,67.77,754471.08
1216,95.08462,73.65,755091.53
1217,75.42622,43.06,755711.99
1218,88.06454000000001,64.05,756332.44
1219,78.74176999999999,49.48,756952.89
1220,76.77956999999999,45.84,757573.34
1221,79.50411,50.81,758193.8
1222,93.46175,71.5,758814.25
1223,73.68760999999999,38.72,759434.7
1224,86.31918,61.53,760055.16
1225,85.18225,59.85,760675.61
1226,75.38135,42.96,761296.06
1227,85.2389,59.93,761916.52
1228,81.22587,53.69,762536.97
1229,88.4973,64.67,763157.42
1230,94.3586,72.69,763777.88
1231,76.79403,45.87,764398.33
1232,88.41643,64.55,765018.78
1233,89.78981,66.48,765639.24
1234,89.14537,65.58,766259.69
1235,75.89555,44.06,766880.14
1236,82.24233000000001,55.33,767500.6
1237,87.99781,63.96,768121.05
1238,89.77496,66.46,768741.5
1239,90.75841,67.83,769361.96
1240,82.86198,56.3,769982.41
1241,77.72581,47.64,770602.86
1242,78.24138,48.58,771223.32
1243,92.34138,69.99,771843.77
1244,88.47855,64.64,772464.22
1245,83.72009,57.63,773084.67
1246,77.78219,47.74,773705.13
1247,90.67283,67.71,774325.58
1248,88.38422,64.51,774946.03
1249,88.99798,65.37,775566.49
1250,77.38953000000001,47.01,776186.94
1251,78.39572,48.86,776807.39
1252,88.02654,64.0,777427.85
1253,93.95284000000001,72.15,778048.3
1254,90.02127,66.81,778668.75
1255,94.73309,73.19,779289.21
1256,76.3694,45.03,779909.66
1257,89.20898000000001,65.67,780530.11
1258,99.53827,79.42,781150.57
1259,83.42876,57.19,781771.02
1260,75.9858,44.24,782391.47
1261,80.20867,52.01,783011.93
1262,77.14375,46.54,783632.38
1263,81.29807,53.81,784252.83
1264,80.58801,52.64,784873.29
1265,88.10899,64.12,785493.74
1266,84.04534,58.13,786114.19
1267,73.80385,39.08,786734.64
1268,78.43168,48.92,787355.1
1269,87.97955,63.93,787975.55
1270,80.50794,52.51,788596.0
1271,81.51078000000001,54.15,789216.46
1272,84.13985,58.28,789836.91
1273,97.04351,76.21,790457.36
1274,87.81348,63.69,791077.82
1275,74.33968,40.53,791698.27
1276,89.44391999999999,66.0,792318.72
1277,85.07198000000001,59.68,792939.18
1278,77.01352,46.29,793559.63
1279,90.71828000000001,67.77,794180.08
1280,75.32117,42.83,794800.54
1281,76.18406999999999,44.65,795420.99
1282,89.36778000000001,65.89,796041.44
1283,80.41809,52.36,796661.9
1284,85.36714,60.12,797282.35
1285,89.08556,65.5,797902.8
1286,91.72009,69.14,798523.26
1287,87.86859,63.77,799143.71
1288,82.76239,56.15,799764.16
1289,75.31673,42.82,800384.62
1290,88.6507,64.88,801005.07
1291,96.37132,75.34,801625.52
1292,79.43606,50.69,802245.97
1293,96.1221,75.01,802866.43
1294,75.89774,44.06,803486.88
1295,91.50205,68.85,804107.33
1296,89.1963,65.65,804727.79
1297,91.43214,68.75,805348.24
1298,82.26612,55.36,805968.69
1299,98.29784000000001,77.83,806589.15
1300,96.00089,74.86,807209.6
1301,80.44012,52.4,807830.05
1302,82.37761,55.54,808450.51
1303,82.2779,55.38,809070.96
1304,87.39475,63.09,809691.41
1305,90.63636,67.66,810311.87
1306,78.42556,48.91,810932.32
1307,75.04964,42.22,811552.77
1308,73.98299,39.59,812173.23
1309,81.66575,54.4,812793.68
1310,87.28429,62.93,813414.13
1311,79.10035,50.11,814034.59
1312,83.96831,58.02,814655.04
1313,79.95382,51.58,815275.49
1314,88.19734,64.24,815895.94
1315,89.61641999999999,66.24,816516.4
1316,86.11028,61.22,817136.85
1317,87.21528,62.83,817757.3
1318,79.13116,50.16,818377.76
1319,77.1231,46.5,818998.21
1320,87.88445,63.79,819618.66
1321,76.12459,44.53,820239.12
1322,83.19836,56.83,820859.57
1323,77.02541,46.31,821480.02
1324,80.02592,51.7,822100.48
1325,80.61748,52.69,822720.93
1326,91.37697,68.68,823341.38
1327,85.92189,60.95,823961.84
1328,91.1394,68.35,824582.29
1329,84.2775,58.49,825202.74
1330,88.76658,65.05,825823.2
1331,94.47836,72.85,826443.65
1332,89.06671,65.47,827064.1
1333,94.97295,73.5,827684.56
1334,79.64235,51.05,828305.01
1335,96.50624,75.52,828925.46
1336,74.89098,41.86,829545.92
1337,88.69595,64.95,830166.37
1338,84.72400999999999,59.16,830786.82
1339,85.58768,60.45,831407.27
1340,74.7796,41.6,832027.73
1341,77.58645,47.38,832648.18
1342,79.51257,50.82,833268.63
1343,88.62878,64.85,833889.09
1344,81.89304,54.77,834509.54
1345,90.76588000000001,67.84,835129.99
1346,79.99343,51.64,835750.45
1347,82.89464,56.36,836370.9
1348,78.74887,49.49,836991.35
1349,74.60762,41.19,837611.81
1350,86.69899000000001,62.08,838232.26
1351,79.88138000000001,51.45,838852.71
1352,80.29391,52.15,839473.17
1353,92.98576,70.86,840093.62
1354,83.34763000000001,57.06,840714.07
1355,81.67831,54.42,841334.53
1356,79.71139000000001,51.16,841954.98
1357,85.8276,60.81,842575.43
1358,77.59177,47.39,843195.89
1359,90.76505999999999,67.84,843816.34
1360,74.64676999999999,41.29,844436.79
1361,77.71953,47.63,845057.24
1362,74.47314,40.87,845677.7
1363,88.52808,64.71,846298.15
1364,78.59315,49.21,846918.6
1365,77.9899,48.12,847539.06
1366,83.05064,56.6,848159.51
1367,93.58648000000001,71.66,848779.96
1368,81.59451,54.29,849400.42
1369,87.03912,62.58,850020.87
1370,96.41747,75.4,850641.32
1371,86.26009,61.44,851261.78
1372,93.04013,70.93,851882.23
1373,96.57455,75.6,852502.68
1374,89.18034,65.63,853123.14
1375,84.79273,59.27,853743.59
1376,75.4006,43.0,854364.04
1377,83.62369,57.49,854984.5
1378,90.47733000000001,67.44,855604.95
1379,89.41283,65.96,856225.4
1380,86.4278,61.69,856845.86
1381,75.3759,42.95,857466.31
1382,82.67644,56.01,858086.76
1383,91.76649,69.21,858707.21
1384,84.28971999999999,58.5,859327.67
1385,87.63667,63.44,859948.12
1386,90.20349,67.06,860568.57
1387,75.62463000000001,43.49,861189.03
1388,89.14329000000001,65.58,861809.48
1389,80.07902,51.79,862429.93
1390,85.42756,60.21,863050.39
1391,82.55235,55.82,863670.84
1392,88.92644,65.27,864291.29
1393,92.39766999999999,70.06,864911.75
1394,88.15881999999999,64.19,865532.2
1395,91.93681,69.44,866152.65
1396,88.56477,64.76,866773.11
1397,91.85878000000001,69.33,867393.56
1398,82.8487,56.28,868014.01
1399,84.14434,58.28,868634.47
1400,77.18466,46.62,869254.92
1401,77.63071,47.46,869875.37
1402,87.73794000000001,63.59,870495.83
1403,86.87975,62.35,871116.28
1404,81.02404,53.36,871736.73
1405,81.81988,54.65,872357.19
1406,89.07595,65.48,872977.64
1407,94.77223000000001,73.24,873598.09
1408,84.95706,59.51,874218.54
1409,76.57823,45.44,874839.0
1410,75.00333,42.12,875459.45
1411,81.87759,54.75,876079.9
1412,82.83225999999999,56.26,876700.36
1413,77.98376,48.11,877320.81
1414,83.70655,57.61,877941.26
1415,86.94659,62.44,878561.72
1416,87.36272,63.05,879182.17
1417,81.86546,54.73,879802.62
1418,85.40386,60.18,880423.08
1419,91.56465,68.93,881043.53
1420,85.28804000000001,60.01,881663.98
1421,77.06657,46.39,882284.44
1422,77.37355,46.98,882904.89
1423,85.19476,59.87,883525.34
1424,75.70966999999999,43.67,884145.8
1425,86.97944,62.49,884766.25
1426,95.04697,73.6,885386.7
1427,88.02155,63.99,886007.16
1428,89.29558,65.79,886627.61
1429,89.08046999999999,65.49,887248.06
1430,94.70176,73.15,887868.51
1431,78.2094,48.52,888488.97
1432,92.55801,70.28,889109.42
1433,74.01311,39.68,889729.87
1434,74.15718000000001,40.06,890350.33
1435,91.61739,69.0,890970.78
1436,82.75437,56.14,891591.23
1437,73.64888,38.59,892211.69
1438,78.46583000000001,48.99,892832.14
1439,80.95338000000001,53.25,893452.59
1440,81.63138000000001,54.35,894073.05
1441,92.00089,69.53,894693.5
1442,73.57418,38.33,895313.95
1443,80.81421999999999,53.02,895934.41
1444,77.26825,46.78,896554.86
1445,89.04086,65.44,897175.31
1446,77.65723,47.51,897795.77
1447,96.40536,75.38,898416.22
1448,83.48321999999999,57.27,899036.67
1449,90.7198,67.77,899657.13
1450,75.6125,43.46,900277.58
1451,86.80530999999999,62.24,900898.03
1452,81.61268000000001,54.32,901518.49
1453,82.32308,55.46,902138.94
1454,75.18949,42.54,902759.39
1455,77.58230999999999,47.37,903379.84
1456,79.72906,51.19,904000.3
1457,78.23956,48.58,904620.75
1458,85.82511,60.8,905241.2
1459,75.87016,44.0,905861.66
1460,86.00837,61.07,906482.11
1461,84.33894000000001,58.58,907102.56
1462,85.64864,60.54,907723.02
1463,80.06699,51.77,908343.47
1464,77.42643000000001,47.08,908963.92
1465,85.93764,60.97,909584.38
1466,97.90294,77.32,910204.83
1467,80.52144,52.53,910825.28
1468,88.30943,64.4,911445.74
1469,91.72059,69.14,912066.19
1470,92.90418000000001,70.75,912686.64
1471,85.62876,60.51,913307.1
1472,80.22073,52.03,913927.55
1473,75.81839000000001,43.9,914548.0
1474,83.20393,56.84,915168.46
1475,78.14101,48.4,915788.91
1476,73.86756,39.27,916409.36
1477,84.07955,58.19,917029.81
1478,86.09418000000001,61.2,917650.27
1479,90.90737,68.03,918270.72
1480,74.90692,41.9,918891.17
1481,86.47879,61.76,919511.63
1482,91.2922,68.56,920132.08
1483,82.07878000000001,55.07,920752.53
1484,85.15331,59.81,921372.99
1485,77.10441999999999,46.47,921993.44
1486,74.71564000000001,41.45,922613.89
1487,80.10063000000001,51.83,923234.35
1488,87.68625,63.51,923854.8
1489,76.57029,45.43,924475.25
1490,75.91091,44.09,925095.71
1491,90.94189,68.08,925716.16
1492,80.04604,51.73,926336.61
1493,82.296,55.41,926957.07
1494,93.63433,71.73,927577.52
1495,74.20048,40.18,928197.97
1496,93.72268000000001,71.85,928818.43
1497,88.70040999999999,64.95,929438.88
1498,82.13162,55.15,930059.33
1499,79.10401,50.11,930679.78
