,Max Velocity,Avg Velocity
0,217.0,163.73
1,180.0,128.43
2,50.0,47.17
3,157.0,111.94
4,50.0,38.77
5,162.0,118.08
6,236.0,176.12
7,46.0,38.49
8,177.0,115.35
9,177.0,112.54
10,62.0,52.81
11,45.0,45.0
12,48.0,42.9
13,221.0,165.02
14,53.0,41.91
15,209.0,128.43
16,211.0,155.83
17,171.0,125.98
18,50.0,44.17
19,225.0,159.86
20,138.0,105.08
21,120.0,96.6
22,98.0,44.0
23,194.0,148.29
24,149.0,120.89
25,118.0,88.61
26,55.0,51.62
27,188.0,115.66
28,83.0,44.15
29,228.0,161.5
30,223.0,168.78
31,210.0,159.52
32,57.0,46.46
33,223.0,158.92
34,79.0,50.26
35,143.0,105.94
36,160.0,112.96
37,221.0,158.95
38,45.0,42.0
39,199.0,150.07
40,94.0,39.96
41,224.0,162.28
42,218.0,146.42
43,47.0,45.25
44,53.0,42.44
45,221.0,159.26
46,77.0,33.58
47,38.0,32.52
48,73.0,60.35
49,210.0,156.07
50,139.0,111.19
51,52.0,47.49
52,173.0,116.93
53,64.0,51.38
54,178.0,131.87
55,160.0,157.56
56,115.0,98.86
57,66.0,31.24
58,51.0,48.1
59,64.0,52.77
60,71.0,65.8
61,160.0,110.04
62,69.0,43.94
63,170.0,124.95
64,64.0,51.0
65,78.0,45.26
66,125.0,44.79
67,198.0,144.86
68,103.0,52.21
69,57.0,56.75
70,59.0,43.95
71,104.0,84.79
72,56.0,42.44
73,48.0,38.53
74,34.0,32.93
75,49.0,41.31
76,30.0,18.17
77,108.0,84.81
78,57.0,49.15
79,42.0,29.28
80,57.0,40.28
81,49.0,42.72
82,42.0,39.31
83,198.0,155.65
84,48.0,42.53
85,204.0,135.03
86,63.0,52.3
87,157.0,149.94
88,143.0,108.17
89,100.0,84.28
90,107.0,87.84
91,54.0,48.71
92,48.0,46.92
93,44.0,41.94
94,187.0,122.74
95,158.0,119.44
96,163.0,115.64
97,35.0,29.05
98,149.0,47.32
99,53.0,40.83
100,66.0,65.25
101,59.0,41.47
102,71.0,68.82
103,57.0,50.82
104,40.0,37.39
105,59.0,51.64
106,53.0,46.37
107,73.0,39.66
108,194.0,128.56
109,69.0,57.5
110,67.0,66.8
111,75.0,74.45
112,60.0,50.64
113,75.0,74.23
114,155.0,141.26
115,78.0,72.02
116,82.0,75.02
117,165.0,119.39
118,82.0,78.82
119,53.0,43.33
120,120.0,101.97
121,194.0,128.73
122,63.0,60.27
123,212.0,159.12
124,207.0,162.51
125,63.0,50.18
126,210.0,149.24
127,183.0,114.91
128,210.0,162.4
129,223.0,160.48
130,209.0,160.77
131,73.0,62.28
132,216.0,154.65
133,191.0,149.26
134,11.0,9.42
135,227.0,169.43
136,227.0,159.92
137,234.0,164.28
138,64.0,62.56
139,202.0,151.97
140,210.0,158.64
141,196.0,151.4
142,219.0,153.0
143,208.0,151.42
144,153.0,131.37
145,42.0,33.67
146,184.0,140.21
147,239.0,168.02
148,213.0,153.69
149,74.0,68.85
150,191.0,144.96
151,169.0,123.12
152,213.0,157.17
153,193.0,138.76
154,212.0,149.57
155,190.0,122.26
156,151.0,125.71
157,205.0,155.54
158,234.0,157.5
159,212.0,148.13
160,214.0,152.73
161,165.0,127.39
162,144.0,116.66
163,204.0,148.9
164,159.0,105.53
165,176.0,135.24
166,141.0,110.24
167,219.0,162.61
168,205.0,165.86
169,205.0,151.68
170,55.0,54.46
171,141.0,96.57
172,199.0,132.14
173,192.0,119.18
174,180.0,152.4
175,184.0,119.45
176,137.0,107.05
177,221.0,167.17
178,213.0,145.99
179,170.0,116.73
180,200.0,143.38
181,37.0,33.39
182,178.0,151.57
183,196.0,155.83
184,193.0,137.92
185,220.0,148.35
186,216.0,166.84
187,217.0,154.8
188,219.0,148.01
189,75.0,62.88
190,216.0,141.11
191,65.0,46.81
192,192.0,140.52
193,28.0,25.24
194,34.0,33.77
195,217.0,172.09
196,143.0,99.78
197,85.0,41.59
198,206.0,165.93
199,210.0,154.95
200,169.0,133.09
201,94.0,76.26
202,136.0,106.64
203,119.0,100.55
204,67.0,53.6
205,129.0,95.6
206,213.0,164.56
207,153.0,112.6
208,219.0,162.7
209,187.0,139.17
210,75.0,61.92
211,213.0,153.05
212,121.0,88.81
213,220.0,159.66
214,173.0,125.18
215,170.0,107.51
216,199.0,137.01
217,74.0,60.98
218,88.0,84.75
219,149.0,100.4
220,145.0,116.85
221,153.0,115.68
222,210.0,154.35
223,117.0,102.03
224,192.0,135.17
225,141.0,114.36
226,146.0,103.67
227,202.0,167.62
228,141.0,104.46
229,209.0,165.57
230,64.0,54.48
231,69.0,66.36
232,156.0,116.83
233,142.0,110.22
234,187.0,152.77
235,139.0,100.74
236,194.0,151.04
237,178.0,102.33
238,228.0,162.44
239,132.0,98.13
240,189.0,145.54
241,162.0,115.78
242,232.0,155.17
243,69.0,66.75
244,87.0,67.05
245,163.0,126.4
246,163.0,95.29
247,145.0,106.4
248,190.0,153.26
249,222.0,146.33
250,147.0,105.37
251,202.0,146.5
252,218.0,168.39
253,229.0,162.85
254,146.0,87.45
255,117.0,94.02
256,83.0,76.61
257,192.0,150.63
258,210.0,149.38
259,139.0,102.81
260,186.0,130.47
261,214.0,167.61
262,82.0,73.73
263,116.0,90.52
264,191.0,135.96
265,216.0,161.41
266,158.0,99.25
267,206.0,153.41
268,199.0,153.83
269,47.0,43.37
270,60.0,51.64
271,168.0,105.09
272,204.0,141.02
273,182.0,142.28
274,59.0,55.83
275,157.0,102.93
276,149.0,126.28
277,194.0,150.94
278,79.0,68.18
279,83.0,48.39
280,216.0,164.23
281,159.0,99.75
282,99.0,94.59
283,142.0,92.36
284,220.0,160.6
285,188.0,142.11
286,199.0,145.79
287,98.0,90.82
288,160.0,102.27
289,149.0,101.44
290,74.0,72.87
291,131.0,83.99
292,64.0,57.0
293,183.0,137.75
294,142.0,99.99
295,194.0,155.45
296,129.0,83.48
297,42.0,26.6
298,227.0,170.5
299,189.0,139.98
300,190.0,181.74
301,135.0,91.31
302,23.0,14.0
303,75.0,67.6
304,224.0,163.92
305,237.0,162.44
306,102.0,92.86
307,78.0,70.47
308,197.0,156.82
309,168.0,143.76
310,58.0,26.6
311,166.0,100.4
312,121.0,97.82
313,189.0,139.42
314,73.0,64.54
315,205.0,154.95
316,69.0,56.58
317,175.0,163.8
318,156.0,102.2
319,125.0,108.47
320,176.0,133.75
321,155.0,120.79
322,170.0,125.36
323,148.0,114.08
324,184.0,161.79
325,196.0,147.74
